word,date,matches,freq
hills,1800,1666,3.81E-05
hills,1801,3042,4.60E-05
hills,1802,2561,5.19E-05
hills,1803,2528,3.69E-05
hills,1804,3421,4.02E-05
hills,1805,3788,5.20E-05
hills,1806,4449,4.88E-05
hills,1807,3491,3.84E-05
hills,1808,4947,4.60E-05
hills,1809,4844,4.50E-05
hills,1810,4354,3.83E-05
hills,1811,9354,6.92E-05
hills,1812,4428,3.43E-05
hills,1813,5213,5.00E-05
hills,1814,5072,4.17E-05
hills,1815,9245,7.75E-05
hills,1816,6210,4.53E-05
hills,1817,6230,4.40E-05
hills,1818,6637,4.50E-05
hills,1819,8044,6.18E-05
hills,1820,9318,5.23E-05
hills,1821,6839,4.58E-05
hills,1822,8857,4.02E-05
hills,1823,8315,3.97E-05
hills,1824,11894,4.71E-05
hills,1825,9802,3.83E-05
hills,1826,9184,4.47E-05
hills,1827,9087,4.20E-05
hills,1828,13125,5.83E-05
hills,1829,12586,5.36E-05
hills,1830,13868,4.61E-05
hills,1831,13113,4.80E-05
hills,1832,14608,5.54E-05
hills,1833,14325,5.51E-05
hills,1834,14729,5.42E-05
hills,1835,17032,5.56E-05
hills,1836,16021,5.01E-05
hills,1837,14702,5.06E-05
hills,1838,17518,5.74E-05
hills,1839,18022,4.97E-05
hills,1840,16267,4.52E-05
hills,1841,20240,6.23E-05
hills,1842,20484,6.79E-05
hills,1843,18758,5.49E-05
hills,1844,21158,5.40E-05
hills,1845,17540,4.62E-05
hills,1846,19263,4.75E-05
hills,1847,19889,5.34E-05
hills,1848,21694,5.30E-05
hills,1849,21332,5.13E-05
hills,1850,22797,5.36E-05
hills,1851,24837,5.45E-05
hills,1852,27995,5.73E-05
hills,1853,28791,5.21E-05
hills,1854,30123,5.10E-05
hills,1855,26755,5.34E-05
hills,1856,30287,5.57E-05
hills,1857,27460,5.48E-05
hills,1858,24138,5.18E-05
hills,1859,28828,5.60E-05
hills,1860,28003,5.31E-05
hills,1861,19701,5.10E-05
hills,1862,23108,6.43E-05
hills,1863,19719,5.64E-05
hills,1864,21825,5.17E-05
hills,1865,25982,6.16E-05
hills,1866,24118,5.26E-05
hills,1867,21447,4.76E-05
hills,1868,22457,4.94E-05
hills,1869,26582,5.31E-05
hills,1870,25696,5.69E-05
hills,1871,25021,5.12E-05
hills,1872,26047,5.18E-05
hills,1873,25771,4.95E-05
hills,1874,29852,5.19E-05
hills,1875,32658,5.43E-05
hills,1876,35933,5.97E-05
hills,1877,30178,5.26E-05
hills,1878,31480,5.84E-05
hills,1879,32248,5.58E-05
hills,1880,37394,5.47E-05
hills,1881,39376,5.73E-05
hills,1882,44589,6.14E-05
hills,1883,39247,5.19E-05
hills,1884,34578,4.66E-05
hills,1885,39319,5.48E-05
hills,1886,39096,5.56E-05
hills,1887,39354,5.50E-05
hills,1888,38203,5.13E-05
hills,1889,37430,5.16E-05
hills,1890,36524,5.11E-05
hills,1891,35244,4.90E-05
hills,1892,35573,4.93E-05
hills,1893,35704,5.17E-05
hills,1894,33810,4.87E-05
hills,1895,32747,5.01E-05
hills,1896,29072,4.32E-05
hills,1897,35122,5.19E-05
hills,1898,34369,5.06E-05
hills,1899,31256,4.73E-05
hills,1900,34265,5.16E-05
hills,1901,31419,4.61E-05
hills,1902,32596,4.89E-05
hills,1903,30300,4.65E-05
hills,1904,34039,5.12E-05
hills,1905,31427,4.75E-05
hills,1906,31206,4.76E-05
hills,1907,30912,4.72E-05
hills,1908,26975,4.17E-05
hills,1909,27896,4.32E-05
hills,1910,29323,4.52E-05
hills,1911,28108,4.43E-05
hills,1912,25696,4.16E-05
hills,1913,25629,4.15E-05
hills,1914,24917,4.19E-05
hills,1915,20856,3.64E-05
hills,1916,22207,3.97E-05
hills,1917,20475,3.71E-05
hills,1918,18908,3.54E-05
hills,1919,21030,3.72E-05
hills,1920,21122,3.55E-05
hills,1921,24771,4.05E-05
hills,1922,22218,3.66E-05
hills,1923,25715,4.13E-05
hills,1924,22245,3.66E-05
hills,1925,25548,4.22E-05
hills,1926,22779,3.83E-05
hills,1927,22422,3.63E-05
hills,1928,23784,4.02E-05
hills,1929,22847,3.81E-05
hills,1930,23151,3.81E-05
hills,1931,22361,3.59E-05
hills,1932,22242,3.53E-05
hills,1933,21283,3.54E-05
hills,1934,21206,3.49E-05
hills,1935,25020,3.95E-05
hills,1936,22515,3.64E-05
hills,1937,22885,3.60E-05
hills,1938,22172,3.46E-05
hills,1939,22113,3.38E-05
hills,1940,20108,3.09E-05
hills,1941,19188,3.00E-05
hills,1942,20320,3.14E-05
hills,1943,21444,3.41E-05
hills,1944,20926,3.43E-05
hills,1945,22685,3.62E-05
hills,1946,21063,3.36E-05
hills,1947,21763,3.33E-05
hills,1948,19653,2.99E-05
hills,1949,20326,3.06E-05
hills,1950,19449,2.93E-05
hills,1951,21639,3.16E-05
hills,1952,19724,2.78E-05
hills,1953,17547,2.63E-05
hills,1954,18543,2.75E-05
hills,1955,18800,2.78E-05
hills,1956,19035,2.77E-05
hills,1957,17631,2.65E-05
hills,1958,15421,2.28E-05
hills,1959,19344,3.00E-05
hills,1960,16066,2.42E-05
hills,1961,14587,2.24E-05
hills,1962,17323,2.57E-05
hills,1963,15124,2.33E-05
hills,1964,14175,2.20E-05
hills,1965,14429,2.19E-05
hills,1966,15195,2.33E-05
hills,1967,16172,2.50E-05
hills,1968,14783,2.29E-05
hills,1969,16146,2.58E-05
hills,1970,14907,2.34E-05
hills,1971,14049,2.24E-05
hills,1972,12580,2.03E-05
hills,1973,12726,1.97E-05
hills,1974,11346,1.79E-05
hills,1975,12415,2.08E-05
hills,1976,11062,1.73E-05
hills,1977,12170,1.96E-05
hills,1978,13459,2.16E-05
hills,1979,12566,1.95E-05
hills,1980,11291,1.70E-05
hills,1981,12099,1.79E-05
hills,1982,11242,1.69E-05
hills,1983,10724,1.56E-05
hills,1984,11352,1.66E-05
hills,1985,10943,1.61E-05
hills,1986,10533,1.51E-05
hills,1987,9589,1.40E-05
hills,1988,9549,1.37E-05
hills,1989,10113,1.48E-05
hills,1990,10544,1.55E-05
hills,1991,10127,1.48E-05
hills,1992,9772,1.37E-05
hills,1993,10783,1.49E-05
hills,1994,8959,1.27E-05
hills,1995,9611,1.30E-05
hills,1996,10450,1.38E-05
hills,1997,10246,1.40E-05
hills,1998,10028,1.36E-05
hills,1999,11089,1.50E-05
hills,2000,11199,1.53E-05
hills,2001,12072,1.61E-05
hills,2002,10627,1.51E-05
hills,2003,9530,1.40E-05
hills,2004,11648,1.73E-05
hills,2005,11483,1.72E-05
hills,2006,10974,1.60E-05
hills,2007,15094,2.22E-05
hills,2008,18833,3.36E-05
him,1701,2865,0.002299805
him,1702,2125,0.001871856
him,1703,7345,0.004211102
him,1704,1664,0.002267351
him,1705,2773,0.001702278
him,1706,4286,0.004746348
him,1707,2060,0.001985389
him,1708,2552,0.002090967
him,1709,700,0.002117093
him,1710,5474,0.003311725
him,1711,6179,0.004190312
him,1712,1886,0.00554085
him,1713,1692,0.001973537
him,1714,4652,0.00249136
him,1715,2321,0.00191821
him,1716,1932,0.002493975
him,1717,2011,0.001645714
him,1718,2582,0.001694604
him,1719,5340,0.002785247
him,1720,5739,0.002843431
him,1721,3494,0.002179331
him,1722,3236,0.002188447
him,1723,5780,0.00416682
him,1724,6800,0.003885372
him,1725,5939,0.002792221
him,1726,7498,0.002185357
him,1727,11237,0.002648595
him,1728,11809,0.003293589
him,1729,11635,0.002839932
him,1730,9777,0.002505367
him,1731,10429,0.002379048
him,1732,6280,0.001655135
him,1733,4324,0.003121681
him,1734,5969,0.002048157
him,1735,6358,0.002169881
him,1736,4564,0.002421021
him,1737,7594,0.002885449
him,1738,9524,0.002916292
him,1739,25831,0.003499383
him,1740,9318,0.002741918
him,1741,6113,0.002388416
him,1742,5948,0.001519543
him,1743,11859,0.00284177
him,1744,12232,0.002475082
him,1745,5818,0.001369977
him,1746,5418,0.002445886
him,1747,50544,0.003898976
him,1748,7274,0.001630272
him,1749,14757,0.002459117
him,1750,23563,0.002791142
him,1751,18083,0.002759476
him,1752,14243,0.002629174
him,1753,24653,0.002859411
him,1754,24069,0.002634131
him,1755,25497,0.002864598
him,1756,7310,0.002112075
him,1757,22669,0.002780137
him,1758,24611,0.003051058
him,1759,29280,0.002831654
him,1760,19455,0.002669388
him,1761,13449,0.002714453
him,1762,9520,0.00254945
him,1763,14839,0.002849899
him,1764,14501,0.002429747
him,1765,9937,0.00199379
him,1766,27166,0.002868932
him,1767,22033,0.002430431
him,1768,28356,0.002345346
him,1769,27200,0.0031037
him,1770,34013,0.002881697
him,1771,23646,0.002438318
him,1772,23512,0.002478745
him,1773,21054,0.002485724
him,1774,19168,0.002044312
him,1775,21093,0.002277555
him,1776,16525,0.001546418
him,1777,32207,0.002625412
him,1778,18550,0.002366108
him,1779,23774,0.002560286
him,1780,18722,0.001994489
him,1781,24305,0.002592777
him,1782,24602,0.002780239
him,1783,22742,0.00209906
him,1784,33167,0.00247505
him,1785,24663,0.001899617
him,1786,27197,0.002166492
him,1787,60499,0.002577297
him,1788,51341,0.002020676
him,1789,51481,0.002552156
him,1790,61187,0.002641151
him,1791,63718,0.002831416
him,1792,47345,0.001933995
him,1793,44644,0.00187167
him,1794,44882,0.001847031
him,1795,59390,0.002328765
him,1796,62448,0.00230491
him,1797,51162,0.002465043
him,1798,51384,0.002407736
him,1799,69392,0.002511603
him,1800,96987,0.00222069
him,1801,155202,0.002344905
him,1802,112815,0.002288389
him,1803,158172,0.002308003
him,1804,207200,0.00243479
him,1805,170256,0.002336784
him,1806,244714,0.002686408
him,1807,234578,0.002577835
him,1808,291172,0.002705596
him,1809,249083,0.0023162
him,1810,316815,0.002786967
him,1811,330796,0.00244831
him,1812,333918,0.002587546
him,1813,277393,0.002659977
him,1814,298967,0.002458128
him,1815,285521,0.002392923
him,1816,342558,0.002499809
him,1817,334455,0.00236247
him,1818,314647,0.002131831
him,1819,264754,0.002034196
him,1820,456974,0.002565647
him,1821,368284,0.002465521
him,1822,536047,0.002433733
him,1823,529153,0.002526544
him,1824,651479,0.002578036
him,1825,674914,0.002637037
him,1826,551163,0.002682559
him,1827,513872,0.002372532
him,1828,517129,0.002295505
him,1829,531506,0.002263662
him,1830,774749,0.00257414
him,1831,633666,0.002318056
him,1832,606250,0.002299234
him,1833,600153,0.00230663
him,1834,598844,0.00220424
him,1835,654303,0.002134463
him,1836,747596,0.002339378
him,1837,658189,0.002264645
him,1838,675486,0.002213712
him,1839,870544,0.002400149
him,1840,843437,0.002343505
him,1841,743011,0.002285954
him,1842,673644,0.002233373
him,1843,788591,0.002309031
him,1844,922733,0.002354589
him,1845,874529,0.002301941
him,1846,922761,0.002274111
him,1847,877756,0.002355857
him,1848,914670,0.002234215
him,1849,937174,0.002252902
him,1850,969633,0.002280964
him,1851,1007109,0.002211235
him,1852,1011992,0.00207184
him,1853,1282265,0.002320642
him,1854,1306334,0.002212992
him,1855,1065962,0.002128574
him,1856,1224055,0.002249627
him,1857,1144248,0.002282554
him,1858,1014924,0.002179386
him,1859,1117058,0.002169124
him,1860,1101997,0.002090776
him,1861,799714,0.002069467
him,1862,708831,0.001972545
him,1863,761161,0.002175148
him,1864,915413,0.002169834
him,1865,907405,0.002150259
him,1866,927108,0.002022699
him,1867,930845,0.002067431
him,1868,969020,0.002132835
him,1869,1091075,0.002180295
him,1870,910635,0.002015989
him,1871,1029635,0.002106241
him,1872,991129,0.00196972
him,1873,1011623,0.001944429
him,1874,1167435,0.00202926
him,1875,1265183,0.002104273
him,1876,1179342,0.001959043
him,1877,1122283,0.001954843
him,1878,1030279,0.00191212
him,1879,1129686,0.001955739
him,1880,1373400,0.002007894
him,1881,1353377,0.001967806
him,1882,1422190,0.001959473
him,1883,1531296,0.002026579
him,1884,1404925,0.001894891
him,1885,1441280,0.002007127
him,1886,1318626,0.001874513
him,1887,1437310,0.002009245
him,1888,1469539,0.001973813
him,1889,1404603,0.001936543
him,1890,1429176,0.002000104
him,1891,1401545,0.001947345
him,1892,1387767,0.001921649
him,1893,1345714,0.001947902
him,1894,1399201,0.002015324
him,1895,1319109,0.002017201
