word,date,freq
CC$,1675,8.40E-07
CC$,1676,8.84E-07
CC$,1677,9.07E-07
CC$,1678,8.47E-07
CC$,1679,8.09E-07
CC$,1680,8.60E-07
CC$,1681,8.60E-07
CC$,1682,8.40E-07
CC$,1683,8.73E-07
CC$,1684,8.21E-07
CC$,1685,8.41E-07
CC$,1686,8.33E-07
CC$,1687,8.64E-07
CC$,1688,8.67E-07
CC$,1689,7.90E-07
CC$,1690,7.95E-07
CC$,1691,8.55E-07
CC$,1692,8.36E-07
CC$,1693,8.84E-07
CC$,1694,8.66E-07
CC$,1695,8.37E-07
CC$,1696,8.35E-07
CC$,1697,8.58E-07
CC$,1698,8.39E-07
CC$,1699,8.26E-07
CC$,1700,8.11E-07
Ce,1476,1.66E-06
Ce,1477,1.55E-06
Ce,1478,1.70E-06
Ce,1479,1.80E-06
Ce,1480,1.66E-06
Ce,1481,1.82E-06
Ce,1482,1.75E-06
Ce,1483,1.70E-06
Ce,1484,1.77E-06
Ce,1485,1.61E-06
Ce,1486,1.71E-06
Ce,1487,1.68E-06
Ce,1489,1.65E-06
Ce,1490,1.83E-06
Ce,1491,1.82E-06
Ce,1492,1.66E-06
Ce,1493,1.65E-06
Ce,1494,1.72E-06
Ce,1495,1.76E-06
Ce,1496,1.77E-06
Ce,1497,1.80E-06
Ce,1498,1.56E-06
Ce,1499,1.68E-06
Ce,1500,1.76E-06
Ce,1502,1.77E-06
Ce,1503,1.25E-06
Ce,1504,1.81E-06
Ce,1506,1.69E-06
Ce,1507,1.61E-06
Ce,1508,1.43E-06
Ce,1509,1.67E-06
Ce,1510,1.73E-06
Ce,1511,1.80E-06
Ce,1513,1.29E-06
Ce,1514,1.63E-06
Ce,1515,1.77E-06
Ce,1516,1.74E-06
Ce,1517,1.75E-06
Ce,1518,1.66E-06
Ce,1519,1.74E-06
Ce,1520,1.57E-06
Ce,1521,1.82E-06
Ce,1523,1.76E-06
Ce,1524,1.83E-06
Ce,1525,1.79E-06
Ce,1526,1.75E-06
Ce,1527,1.62E-06
Ce,1528,1.75E-06
Ce,1529,1.66E-06
Ce,1530,1.75E-06
Ce,1531,1.69E-06
Ce,1532,1.78E-06
Ce,1533,1.73E-06
Ce,1534,1.77E-06
Ce,1535,1.76E-06
Ce,1536,1.79E-06
Ce,1537,1.70E-06
Ce,1538,1.76E-06
Ce,1539,1.85E-06
Ce,1540,1.76E-06
Ce,1541,1.81E-06
Ce,1542,1.72E-06
Ce,1543,1.77E-06
Ce,1544,1.78E-06
Ce,1545,1.70E-06
Ce,1546,1.74E-06
Ce,1547,1.70E-06
Ce,1548,1.76E-06
Ce,1549,1.77E-06
Ce,1550,1.76E-06
Ce,1551,1.69E-06
Ce,1552,1.73E-06
Ce,1553,1.75E-06
Ce,1554,1.70E-06
Ce,1555,1.79E-06
Ce,1556,1.69E-06
Ce,1557,1.69E-06
Ce,1558,1.65E-06
Ce,1559,1.59E-06
Ce,1560,1.71E-06
Ce,1561,1.66E-06
Ce,1562,1.73E-06
Ce,1563,1.71E-06
Ce,1564,1.71E-06
Ce,1565,1.74E-06
Ce,1566,1.64E-06
Ce,1567,1.67E-06
Ce,1568,1.62E-06
Ce,1569,1.66E-06
Ce,1570,1.68E-06
Ce,1571,1.71E-06
Ce,1572,1.68E-06
Ce,1573,1.56E-06
Ce,1574,1.64E-06
Ce,1575,1.60E-06
Ce,1576,1.58E-06
Ce,1577,1.74E-06
Ce,1578,1.60E-06
Ce,1579,1.68E-06
Ce,1580,1.61E-06
Ce,1581,1.54E-06
Ce,1582,1.62E-06
Ce,1583,1.63E-06
Ce,1584,1.62E-06
Ce,1585,1.60E-06
Ce,1586,1.60E-06
Ce,1587,1.61E-06
Ce,1588,1.62E-06
Ce,1589,1.55E-06
Ce,1590,1.54E-06
Ce,1591,1.54E-06
Ce,1592,1.59E-06
Ce,1593,1.57E-06
Ce,1594,1.53E-06
Ce,1595,1.53E-06
Ce,1596,1.57E-06
Ce,1597,1.52E-06
Ce,1598,1.56E-06
Ce,1599,1.58E-06
Ce,1600,1.60E-06
Ce,1601,1.61E-06
Ce,1602,1.54E-06
Ce,1603,1.58E-06
Ce,1604,1.53E-06
Ce,1605,1.51E-06
Ce,1606,1.55E-06
Ce,1607,1.54E-06
Ce,1608,1.47E-06
Ce,1609,1.50E-06
Ce,1610,1.55E-06
Ce,1611,1.56E-06
Ce,1612,1.59E-06
Ce,1613,1.57E-06
Ce,1614,1.52E-06
Ce,1615,1.63E-06
Ce,1616,1.57E-06
Ce,1617,1.49E-06
Ce,1618,1.49E-06
Ce,1619,1.53E-06
Ce,1620,1.49E-06
Ce,1621,1.46E-06
Ce,1622,1.54E-06
Ce,1623,1.50E-06
Ce,1624,1.51E-06
Ce,1625,1.57E-06
Ce,1626,1.41E-06
Ce,1627,1.55E-06
Ce,1628,1.50E-06
Ce,1629,1.52E-06
Ce,1630,1.49E-06
Ce,1631,1.53E-06
Ce,1632,1.56E-06
Ce,1633,1.61E-06
Ce,1634,1.55E-06
Ce,1635,1.51E-06
Ce,1636,1.56E-06
Ce,1637,1.54E-06
Ce,1638,1.54E-06
Ce,1639,1.50E-06
Ce,1640,1.54E-06
Ce,1641,1.54E-06
Ce,1642,1.49E-06
Ce,1643,1.55E-06
Ce,1644,1.50E-06
Ce,1645,1.48E-06
Ce,1646,1.50E-06
Ce,1647,1.49E-06
Ce,1648,1.44E-06
Ce,1649,1.41E-06
Ce,1650,1.46E-06
Ce,1651,1.50E-06
Ce,1652,1.50E-06
Ce,1653,1.47E-06
Ce,1654,1.46E-06
Ce,1655,1.44E-06
Ce,1656,1.48E-06
Ce,1657,1.47E-06
Ce,1658,1.44E-06
Ce,1659,1.48E-06
Ce,1660,1.45E-06
Ce,1661,1.40E-06
Ce,1662,1.45E-06
Ce,1663,1.47E-06
Ce,1664,1.41E-06
Ce,1665,1.44E-06
Ce,1666,1.53E-06
Ce,1667,1.38E-06
Ce,1668,1.40E-06
Ce,1669,1.39E-06
Ce,1670,1.47E-06
Ce,1671,1.44E-06
Ce,1672,1.41E-06
Ce,1673,1.41E-06
Ce,1674,1.39E-06
Ce,1675,1.42E-06
Ce,1676,1.38E-06
Ce,1677,1.34E-06
Ce,1678,1.42E-06
Ce,1679,1.34E-06
Ce,1680,1.45E-06
Ce,1681,1.46E-06
Ce,1682,1.48E-06
Ce,1683,1.46E-06
Ce,1684,1.40E-06
Ce,1685,1.39E-06
Ce,1686,1.44E-06
Ce,1687,1.49E-06
Ce,1688,1.43E-06
Ce,1689,1.38E-06
Ce,1690,1.32E-06
Ce,1691,1.41E-06
Ce,1692,1.40E-06
Ce,1693,1.46E-06
Ce,1694,1.40E-06
Ce,1695,1.36E-06
Ce,1696,1.43E-06
Ce,1697,1.41E-06
Ce,1698,1.37E-06
Ce,1699,1.44E-06
Ce,1700,1.42E-06
Ce$,1476,7.89E-07
Ce$,1477,8.20E-07
Ce$,1478,7.93E-07
Ce$,1479,8.57E-07
Ce$,1480,8.21E-07
Ce$,1481,9.28E-07
Ce$,1482,8.57E-07
Ce$,1483,8.98E-07
Ce$,1484,9.57E-07
Ce$,1485,8.43E-07
Ce$,1486,1.03E-06
Ce$,1487,8.67E-07
Ce$,1489,8.64E-07
Ce$,1490,9.84E-07
Ce$,1491,9.32E-07
Ce$,1492,9.05E-07
Ce$,1493,8.81E-07
Ce$,1494,9.12E-07
Ce$,1495,9.53E-07
Ce$,1496,9.39E-07
Ce$,1497,9.79E-07
Ce$,1498,7.84E-07
Ce$,1499,8.85E-07
Ce$,1500,8.90E-07
Ce$,1502,9.50E-07
Ce$,1503,5.73E-07
Ce$,1504,9.50E-07
Ce$,1506,9.38E-07
Ce$,1507,8.32E-07
Ce$,1508,7.29E-07
Ce$,1509,8.74E-07
Ce$,1510,9.08E-07
Ce$,1511,9.95E-07
Ce$,1513,7.26E-07
Ce$,1514,8.52E-07
Ce$,1515,9.64E-07
Ce$,1516,9.28E-07
Ce$,1517,9.42E-07
Ce$,1518,8.79E-07
Ce$,1519,8.71E-07
Ce$,1520,7.91E-07
Ce$,1521,9.70E-07
Ce$,1523,9.01E-07
Ce$,1524,9.67E-07
Ce$,1525,9.46E-07
Ce$,1526,9.15E-07
Ce$,1527,8.78E-07
Ce$,1528,8.78E-07
Ce$,1529,8.56E-07
Ce$,1530,9.53E-07
Ce$,1531,9.15E-07
Ce$,1532,9.56E-07
Ce$,1533,8.95E-07
Ce$,1534,9.24E-07
Ce$,1535,9.29E-07
Ce$,1536,9.18E-07
Ce$,1537,8.78E-07
Ce$,1538,8.95E-07
Ce$,1539,9.59E-07
Ce$,1540,9.38E-07
Ce$,1541,8.88E-07
Ce$,1542,8.74E-07
Ce$,1543,9.01E-07
Ce$,1544,8.80E-07
Ce$,1545,8.32E-07
Ce$,1546,8.78E-07
Ce$,1547,8.53E-07
Ce$,1548,8.49E-07
Ce$,1549,8.78E-07
Ce$,1550,8.60E-07
Ce$,1551,7.88E-07
Ce$,1552,8.87E-07
Ce$,1553,8.58E-07
Ce$,1554,8.24E-07
Ce$,1555,8.93E-07
Ce$,1556,8.13E-07
Ce$,1557,8.34E-07
Ce$,1558,7.85E-07
Ce$,1559,7.37E-07
Ce$,1560,8.05E-07
Ce$,1561,8.02E-07
Ce$,1562,8.55E-07
Ce$,1563,7.77E-07
Ce$,1564,7.70E-07
Ce$,1565,8.30E-07
Ce$,1566,7.74E-07
Ce$,1567,7.90E-07
Ce$,1568,7.65E-07
Ce$,1569,7.66E-07
Ce$,1570,8.21E-07
Ce$,1571,7.91E-07
Ce$,1572,7.43E-07
Ce$,1573,7.05E-07
Ce$,1574,7.48E-07
Ce$,1575,7.09E-07
Ce$,1576,7.19E-07
Ce$,1577,7.64E-07
Ce$,1578,6.68E-07
Ce$,1579,7.74E-07
Ce$,1580,7.04E-07
Ce$,1581,6.82E-07
Ce$,1582,7.10E-07
Ce$,1583,7.03E-07
Ce$,1584,7.14E-07
Ce$,1585,6.86E-07
Ce$,1586,6.75E-07
Ce$,1587,6.88E-07
Ce$,1588,7.02E-07
Ce$,1589,6.49E-07
Ce$,1590,6.54E-07
Ce$,1591,6.40E-07
Ce$,1592,6.66E-07
Ce$,1593,6.51E-07
Ce$,1594,6.54E-07
Ce$,1595,6.39E-07
Ce$,1596,6.76E-07
Ce$,1597,6.53E-07
Ce$,1598,6.40E-07
Ce$,1599,6.49E-07
Ce$,1600,6.66E-07
Ce$,1601,6.56E-07
Ce$,1602,6.31E-07
Ce$,1603,6.51E-07
Ce$,1604,6.48E-07
Ce$,1605,6.48E-07
Ce$,1606,6.36E-07
Ce$,1607,6.48E-07
Ce$,1608,6.08E-07
Ce$,1609,5.90E-07
Ce$,1610,6.47E-07
Ce$,1611,6.17E-07
Ce$,1612,6.52E-07
Ce$,1613,6.25E-07
Ce$,1614,6.12E-07
Ce$,1615,6.91E-07
Ce$,1616,6.63E-07
Ce$,1617,6.09E-07
Ce$,1618,6.24E-07
Ce$,1619,6.26E-07
Ce$,1620,6.03E-07
Ce$,1621,5.78E-07
Ce$,1622,6.20E-07
Ce$,1623,6.44E-07
Ce$,1624,5.98E-07
Ce$,1625,6.31E-07
Ce$,1626,5.82E-07
Ce$,1627,6.13E-07
Ce$,1628,6.14E-07
Ce$,1629,6.25E-07
Ce$,1630,6.07E-07
Ce$,1631,6.32E-07
Ce$,1632,6.31E-07
Ce$,1633,6.53E-07
Ce$,1634,6.19E-07
Ce$,1635,6.15E-07
Ce$,1636,6.34E-07
Ce$,1637,6.38E-07
Ce$,1638,6.36E-07
Ce$,1639,6.46E-07
Ce$,1640,6.41E-07
Ce$,1641,6.17E-07
Ce$,1642,5.97E-07
Ce$,1643,6.22E-07
Ce$,1644,5.90E-07
Ce$,1645,5.80E-07
Ce$,1646,5.91E-07
Ce$,1647,5.86E-07
Ce$,1648,5.73E-07
Ce$,1649,5.48E-07
Ce$,1650,5.82E-07
Ce$,1651,5.86E-07
Ce$,1652,5.59E-07
Ce$,1653,5.68E-07
Ce$,1654,5.59E-07
Ce$,1655,5.65E-07
Ce$,1656,6.06E-07
Ce$,1657,5.79E-07
Ce$,1658,5.70E-07
Ce$,1659,5.82E-07
Ce$,1660,5.70E-07
Ce$,1661,5.46E-07
Ce$,1662,5.64E-07
Ce$,1663,5.56E-07
Ce$,1664,5.54E-07
Ce$,1665,5.41E-07
Ce$,1666,5.84E-07
Ce$,1667,5.30E-07
Ce$,1668,5.67E-07
Ce$,1669,5.49E-07
Ce$,1670,5.61E-07
Ce$,1671,5.59E-07
Ce$,1672,5.41E-07
Ce$,1673,5.55E-07
Ce$,1674,5.41E-07
Ce$,1675,5.48E-07
Ce$,1676,5.30E-07
Ce$,1677,5.45E-07
Ce$,1678,5.66E-07
Ce$,1679,5.33E-07
Ce$,1680,5.52E-07
Ce$,1681,5.63E-07
Ce$,1682,5.80E-07
Ce$,1683,5.81E-07
Ce$,1684,5.46E-07
Ce$,1685,5.40E-07
Ce$,1686,5.76E-07
Ce$,1687,5.81E-07
Ce$,1688,5.62E-07
Ce$,1689,5.42E-07
Ce$,1690,5.08E-07
Ce$,1691,5.80E-07
Ce$,1692,5.64E-07
Ce$,1693,5.46E-07
Ce$,1694,5.34E-07
Ce$,1695,5.38E-07
Ce$,1696,5.64E-07
Ce$,1697,5.46E-07
Ce$,1698,5.49E-07
Ce$,1699,5.59E-07
Ce$,1700,5.57E-07
ch$,1476,0
ch$,1477,2.14E-09
ch$,1478,2.80E-09
ch$,1479,4.95E-09
ch$,1480,8.78E-09
ch$,1481,7.74E-09
ch$,1482,3.33E-09
ch$,1483,4.71E-09
ch$,1484,1.64E-09
ch$,1485,7.77E-09
ch$,1486,2.88E-09
ch$,1487,4.49E-09
ch$,1489,1.17E-09
ch$,1490,2.54E-10
ch$,1491,2.01E-09
ch$,1492,8.21E-09
ch$,1493,7.67E-09
ch$,1494,1.48E-08
ch$,1495,5.05E-10
ch$,1496,8.77E-10
ch$,1497,3.28E-10
ch$,1498,4.98E-10
ch$,1499,8.52E-10
ch$,1500,8.70E-10
ch$,1502,1.94E-09
ch$,1503,3.29E-08
ch$,1504,2.03E-10
ch$,1506,8.88E-10
ch$,1507,6.46E-10
ch$,1508,3.04E-10
ch$,1509,5.67E-10
ch$,1510,9.26E-10
ch$,1511,4.06E-11
ch$,1513,3.04E-10
ch$,1514,0
ch$,1515,1.00E-09
ch$,1516,8.52E-09
ch$,1517,7.91E-09
ch$,1518,1.40E-09
ch$,1519,8.35E-09
ch$,1520,1.50E-08
ch$,1521,8.72E-10
ch$,1523,5.06E-09
ch$,1524,1.83E-09
ch$,1525,4.63E-09
ch$,1526,3.08E-09
ch$,1527,8.40E-09
ch$,1528,1.01E-08
ch$,1529,1.75E-08
ch$,1530,1.06E-08
ch$,1531,1.16E-08
ch$,1532,7.38E-09
ch$,1533,1.48E-08
ch$,1534,1.70E-08
ch$,1535,1.32E-08
ch$,1536,1.39E-08
ch$,1537,1.12E-08
ch$,1538,1.43E-08
ch$,1539,1.70E-08
ch$,1540,1.13E-08
ch$,1541,2.44E-08
ch$,1542,1.45E-08
ch$,1543,1.34E-08
ch$,1544,1.27E-08
ch$,1545,1.56E-08
ch$,1546,1.52E-08
ch$,1547,1.80E-08
ch$,1548,1.41E-08
ch$,1549,1.22E-08
ch$,1550,1.68E-08
ch$,1551,1.92E-08
ch$,1552,1.33E-08
ch$,1553,1.21E-08
ch$,1554,1.97E-08
ch$,1555,1.90E-08
ch$,1556,2.61E-08
ch$,1557,1.55E-08
ch$,1558,2.03E-08
ch$,1559,1.70E-08
ch$,1560,1.91E-08
ch$,1561,2.01E-08
ch$,1562,1.80E-08
ch$,1563,2.14E-08
ch$,1564,2.96E-08
ch$,1565,2.40E-08
ch$,1566,2.48E-08
ch$,1567,2.46E-08
ch$,1568,2.60E-08
ch$,1569,2.94E-08
ch$,1570,3.62E-08
ch$,1571,2.47E-08
ch$,1572,3.11E-08
ch$,1573,2.85E-08
ch$,1574,3.33E-08
ch$,1575,3.37E-08
ch$,1576,3.59E-08
ch$,1577,3.62E-08
ch$,1578,2.16E-08
ch$,1579,3.30E-08
ch$,1580,4.07E-08
ch$,1581,3.89E-08
ch$,1582,3.13E-08
ch$,1583,4.42E-08
ch$,1584,4.18E-08
ch$,1585,3.88E-08
ch$,1586,4.75E-08
ch$,1587,4.45E-08
ch$,1588,4.71E-08
ch$,1589,4.38E-08
ch$,1590,4.13E-08
ch$,1591,4.43E-08
ch$,1592,3.73E-08
ch$,1593,4.68E-08
ch$,1594,4.19E-08
ch$,1595,3.81E-08
ch$,1596,3.86E-08
ch$,1597,4.26E-08
ch$,1598,4.19E-08
ch$,1599,4.09E-08
ch$,1600,3.79E-08
ch$,1601,4.45E-08
ch$,1602,3.53E-08
ch$,1603,4.37E-08
ch$,1604,4.26E-08
ch$,1605,4.52E-08
ch$,1606,4.58E-08
ch$,1607,4.04E-08
ch$,1608,3.85E-08
ch$,1609,3.72E-08
ch$,1610,5.02E-08
ch$,1611,4.20E-08
ch$,1612,4.11E-08
ch$,1613,4.16E-08
ch$,1614,4.37E-08
ch$,1615,4.31E-08
ch$,1616,4.29E-08
ch$,1617,4.39E-08
ch$,1618,4.13E-08
ch$,1619,3.99E-08
ch$,1620,3.52E-08
ch$,1621,4.33E-08
ch$,1622,3.95E-08
ch$,1623,3.38E-08
ch$,1624,3.96E-08
ch$,1625,4.66E-08
ch$,1626,4.91E-08
ch$,1627,3.62E-08
ch$,1628,3.88E-08
ch$,1629,4.41E-08
ch$,1630,4.82E-08
ch$,1631,3.91E-08
ch$,1632,4.35E-08
ch$,1633,3.65E-08
ch$,1634,3.93E-08
ch$,1635,3.46E-08
ch$,1636,3.67E-08
ch$,1637,4.51E-08
ch$,1638,4.52E-08
ch$,1639,3.95E-08
ch$,1640,4.09E-08
ch$,1641,4.28E-08
ch$,1642,3.95E-08
ch$,1643,3.60E-08
ch$,1644,4.18E-08
ch$,1645,3.55E-08
ch$,1646,3.58E-08
ch$,1647,4.26E-08
ch$,1648,3.75E-08
ch$,1649,3.78E-08
ch$,1650,3.66E-08
ch$,1651,4.15E-08
ch$,1652,3.96E-08
ch$,1653,4.23E-08
ch$,1654,4.30E-08
ch$,1655,4.55E-08
ch$,1656,4.02E-08
ch$,1657,3.89E-08
ch$,1658,4.53E-08
ch$,1659,4.95E-08
ch$,1660,4.19E-08
ch$,1661,3.91E-08
ch$,1662,4.18E-08
ch$,1663,4.54E-08
ch$,1664,4.24E-08
ch$,1665,3.90E-08
ch$,1666,5.59E-08
ch$,1667,3.44E-08
ch$,1668,2.77E-08
ch$,1669,3.76E-08
ch$,1670,4.96E-08
ch$,1671,4.15E-08
ch$,1672,3.95E-08
ch$,1673,4.51E-08
ch$,1674,3.62E-08
ch$,1675,4.03E-08
ch$,1676,3.56E-08
ch$,1677,3.35E-08
ch$,1678,4.32E-08
ch$,1679,3.55E-08
ch$,1680,4.09E-08
ch$,1681,4.73E-08
ch$,1682,4.15E-08
ch$,1683,4.28E-08
ch$,1684,4.07E-08
ch$,1685,4.39E-08
ch$,1686,4.10E-08
ch$,1687,4.91E-08
ch$,1688,4.85E-08
ch$,1689,4.53E-08
ch$,1690,3.71E-08
ch$,1691,3.92E-08
ch$,1692,3.58E-08
ch$,1693,3.96E-08
ch$,1694,4.04E-08
ch$,1695,3.65E-08
ch$,1696,4.01E-08
ch$,1697,4.32E-08
ch$,1698,3.93E-08
ch$,1699,4.33E-08
ch$,1700,4.04E-08
Ci,1476,5.66E-07
Ci,1477,4.03E-07
Ci,1478,4.35E-07
Ci,1479,4.20E-07
Ci,1480,3.61E-07
Ci,1481,2.33E-07
Ci,1482,2.72E-07
Ci,1483,1.98E-07
Ci,1484,1.89E-07
Ci,1485,2.40E-07
Ci,1486,3.72E-07
Ci,1487,1.81E-07
Ci,1489,1.88E-07
Ci,1490,1.79E-07
Ci,1491,1.88E-07
Ci,1492,3.03E-07
Ci,1493,3.02E-07
Ci,1494,3.60E-07
Ci,1495,1.40E-07
Ci,1496,1.56E-07
Ci,1497,1.61E-07
Ci,1498,1.47E-07
Ci,1499,2.10E-07
Ci,1500,1.35E-07
Ci,1502,1.93E-07
Ci,1503,2.65E-07
Ci,1504,1.42E-07
Ci,1506,1.57E-07
Ci,1507,1.48E-07
Ci,1508,2.92E-07
Ci,1509,1.74E-07
Ci,1510,2.30E-07
Ci,1511,1.15E-07
Ci,1513,5.94E-08
Ci,1514,1.11E-07
Ci,1515,1.47E-07
Ci,1516,1.66E-07
Ci,1517,2.70E-07
Ci,1518,2.38E-07
Ci,1519,2.31E-07
Ci,1520,2.47E-07
Ci,1521,1.32E-07
Ci,1523,2.19E-07
Ci,1524,1.24E-07
Ci,1525,1.86E-07
Ci,1526,2.17E-07
Ci,1527,2.60E-07
Ci,1528,2.91E-07
Ci,1529,2.22E-07
Ci,1530,2.41E-07
Ci,1531,3.24E-07
Ci,1532,2.65E-07
Ci,1533,2.14E-07
Ci,1534,3.26E-07
Ci,1535,2.37E-07
Ci,1536,2.97E-07
Ci,1537,3.16E-07
Ci,1538,4.15E-07
Ci,1539,3.01E-07
Ci,1540,2.41E-07
Ci,1541,4.18E-07
Ci,1542,2.53E-07
Ci,1543,3.51E-07
Ci,1544,3.80E-07
Ci,1545,4.01E-07
Ci,1546,3.74E-07
Ci,1547,4.04E-07
Ci,1548,3.99E-07
Ci,1549,4.04E-07
Ci,1550,3.61E-07
Ci,1551,4.60E-07
Ci,1552,3.39E-07
Ci,1553,4.21E-07
Ci,1554,4.47E-07
Ci,1555,3.68E-07
Ci,1556,4.57E-07
Ci,1557,4.04E-07
Ci,1558,5.38E-07
Ci,1559,5.32E-07
Ci,1560,4.41E-07
Ci,1561,4.74E-07
Ci,1562,4.52E-07
Ci,1563,5.25E-07
Ci,1564,5.18E-07
Ci,1565,5.25E-07
Ci,1566,5.66E-07
Ci,1567,6.10E-07
Ci,1568,4.87E-07
Ci,1569,5.82E-07
Ci,1570,5.40E-07
Ci,1571,5.81E-07
Ci,1572,6.29E-07
Ci,1573,5.27E-07
Ci,1574,5.28E-07
Ci,1575,5.97E-07
Ci,1576,5.26E-07
Ci,1577,5.90E-07
Ci,1578,8.03E-07
Ci,1579,5.58E-07
Ci,1580,5.59E-07
Ci,1581,6.02E-07
Ci,1582,5.97E-07
Ci,1583,6.27E-07
Ci,1584,5.81E-07
Ci,1585,6.50E-07
Ci,1586,7.00E-07
Ci,1587,6.63E-07
Ci,1588,6.32E-07
Ci,1589,6.14E-07
Ci,1590,6.22E-07
Ci,1591,6.16E-07
Ci,1592,6.23E-07
Ci,1593,6.35E-07
Ci,1594,5.90E-07
Ci,1595,6.21E-07
Ci,1596,6.25E-07
Ci,1597,6.24E-07
Ci,1598,6.24E-07
Ci,1599,6.58E-07
Ci,1600,6.44E-07
Ci,1601,6.39E-07
Ci,1602,6.49E-07
Ci,1603,7.02E-07
Ci,1604,6.36E-07
Ci,1605,6.10E-07
Ci,1606,6.47E-07
Ci,1607,6.30E-07
Ci,1608,6.14E-07
Ci,1609,7.10E-07
Ci,1610,6.54E-07
Ci,1611,6.65E-07
Ci,1612,6.75E-07
Ci,1613,6.75E-07
Ci,1614,6.38E-07
Ci,1615,6.42E-07
Ci,1616,6.55E-07
Ci,1617,5.89E-07
Ci,1618,6.07E-07
Ci,1619,5.97E-07
Ci,1620,6.33E-07
Ci,1621,6.73E-07
Ci,1622,6.39E-07
Ci,1623,5.94E-07
Ci,1624,6.80E-07
Ci,1625,6.42E-07
Ci,1626,6.77E-07
Ci,1627,5.64E-07
Ci,1628,5.87E-07
Ci,1629,6.18E-07
Ci,1630,6.41E-07
Ci,1631,6.56E-07
Ci,1632,6.74E-07
Ci,1633,6.07E-07
Ci,1634,6.25E-07
Ci,1635,6.04E-07
Ci,1636,5.94E-07
Ci,1637,6.31E-07
Ci,1638,6.31E-07
Ci,1639,5.77E-07
Ci,1640,5.95E-07
Ci,1641,6.00E-07
Ci,1642,6.22E-07
Ci,1643,5.89E-07
Ci,1644,6.10E-07
Ci,1645,5.83E-07
Ci,1646,5.71E-07
Ci,1647,6.01E-07
Ci,1648,5.98E-07
Ci,1649,5.95E-07
Ci,1650,6.17E-07
Ci,1651,6.13E-07
Ci,1652,6.41E-07
Ci,1653,6.11E-07
Ci,1654,6.38E-07
Ci,1655,6.17E-07
Ci,1656,6.60E-07
Ci,1657,6.15E-07
Ci,1658,6.13E-07
Ci,1659,6.44E-07
Ci,1660,6.37E-07
Ci,1661,6.09E-07
Ci,1662,6.38E-07
Ci,1663,6.60E-07
Ci,1664,6.09E-07
Ci,1665,6.34E-07
Ci,1666,6.43E-07
Ci,1667,5.45E-07
Ci,1668,4.99E-07
Ci,1669,6.15E-07
Ci,1670,6.68E-07
Ci,1671,6.34E-07
Ci,1672,6.69E-07
Ci,1673,6.34E-07
Ci,1674,6.17E-07
Ci,1675,6.36E-07
Ci,1676,6.00E-07
Ci,1677,5.67E-07
Ci,1678,6.23E-07
Ci,1679,5.84E-07
Ci,1680,6.26E-07
Ci,1681,6.34E-07
Ci,1682,6.47E-07
Ci,1683,6.78E-07
Ci,1684,5.98E-07
Ci,1685,6.07E-07
Ci,1686,6.52E-07
Ci,1687,6.37E-07
Ci,1688,6.08E-07
Ci,1689,5.99E-07
Ci,1690,5.85E-07
Ci,1691,6.56E-07
Ci,1692,5.98E-07
Ci,1693,6.27E-07
Ci,1694,5.94E-07
Ci,1695,6.15E-07
Ci,1696,6.38E-07
Ci,1697,6.05E-07
Ci,1698,6.06E-07
Ci,1699,6.35E-07
Ci,1700,6.27E-07
ck$,1476,0
ck$,1477,7.96E-10
ck$,1478,5.48E-10
ck$,1479,0
ck$,1480,2.12E-10
ck$,1481,1.09E-09
ck$,1482,1.09E-09
ck$,1483,8.49E-10
ck$,1484,7.61E-10
ck$,1485,8.00E-10
ck$,1486,6.41E-11
ck$,1487,0
ck$,1489,1.87E-10
ck$,1490,1.01E-10
ck$,1491,1.70E-09
ck$,1492,7.55E-10
ck$,1493,2.41E-10
ck$,1494,1.48E-11
ck$,1495,2.15E-10
ck$,1496,3.25E-11
ck$,1497,9.37E-11
ck$,1498,3.32E-10
ck$,1499,1.22E-10
ck$,1500,1.39E-10
ck$,1502,1.27E-10
ck$,1503,2.51E-10
ck$,1504,2.03E-10
ck$,1506,7.61E-11
ck$,1507,0
ck$,1508,0
ck$,1509,2.10E-11
ck$,1510,4.35E-11
ck$,1511,0
ck$,1513,0
ck$,1514,0
ck$,1515,1.22E-10
ck$,1516,0
ck$,1517,0
ck$,1518,2.65E-11
ck$,1519,2.56E-09
ck$,1520,1.30E-10
ck$,1521,1.65E-11
ck$,1523,8.21E-11
ck$,1524,0
ck$,1525,1.58E-10
ck$,1526,2.56E-10
ck$,1527,4.26E-10
ck$,1528,2.54E-10
ck$,1529,1.81E-10
ck$,1530,1.50E-10
ck$,1531,7.08E-11
ck$,1532,3.12E-11
ck$,1533,8.70E-11
ck$,1534,2.52E-10
ck$,1535,3.04E-10
ck$,1536,2.19E-10
ck$,1537,3.60E-10
ck$,1538,4.11E-10
ck$,1539,3.83E-10
ck$,1540,2.58E-10
ck$,1541,5.77E-10
ck$,1542,2.38E-10
ck$,1543,5.34E-10
ck$,1544,3.17E-10
ck$,1545,6.22E-10
ck$,1546,6.78E-10
ck$,1547,3.30E-10
ck$,1548,4.06E-10
ck$,1549,1.09E-10
ck$,1550,9.27E-10
ck$,1551,2.06E-09
ck$,1552,1.22E-10
ck$,1553,7.13E-10
ck$,1554,3.14E-10
ck$,1555,3.86E-10
ck$,1556,7.70E-10
ck$,1557,1.07E-09
ck$,1558,1.46E-09
ck$,1559,1.10E-09
ck$,1560,1.60E-09
ck$,1561,6.24E-10
ck$,1562,5.77E-10
